Step,TrueNoise,ResidualNoise
752,-0.13824532,0.00010281
753,-0.14546398,0.00011208
754,-0.15254908,0.00012199
755,-0.15950078,0.00012614
756,-0.16630829,0.00012753
757,-0.17296880,0.00012646
758,-0.17948459,0.00012397
759,-0.18585034,0.00011561
760,-0.19205488,0.00010825
761,-0.19808750,0.00011743
762,-0.20396028,0.00012813
763,-0.20965684,0.00014295
764,-0.21518399,0.00014109
765,-0.22053591,0.00014107
766,-0.22570428,0.00013931
767,-0.23068269,0.00014691
768,-0.23547815,0.00015474
769,-0.24008958,0.00015451
770,-0.24450230,0.00015246
771,-0.24871919,0.00015284
772,-0.25274694,0.00015253
773,-0.25656682,0.00015661
774,-0.26018285,0.00015960
775,-0.26359768,0.00016833
776,-0.26681076,0.00016693
777,-0.26981658,0.00016015
778,-0.27261501,0.00015459
779,-0.27520735,0.00014954
780,-0.27758855,0.00014639
781,-0.27975285,0.00015046
782,-0.28170198,0.00016163
783,-0.28344356,0.00016679
784,-0.28496521,0.00017174
785,-0.28627259,0.00017124
786,-0.28735731,0.00018403
787,-0.28823058,0.00018825
788,-0.28888768,0.00019288
789,-0.28932402,0.00019390
790,-0.28954424,0.00019815
791,-0.28955626,0.00019693
792,-0.28934636,0.00019838
793,-0.28892528,0.00019496
794,-0.28829943,0.00019123
795,-0.28746081,0.00018267
796,-0.28641388,0.00017273
797,-0.28515384,0.00017670
798,-0.28369045,0.00017897
799,-0.28202477,0.00018008
800,-0.28015234,0.00017937
801,-0.27807706,0.00018170
802,-0.27581223,0.00017811
803,-0.27334679,0.00017539
804,-0.27068754,0.00016871
805,-0.26784313,0.00016521
806,-0.26481134,0.00015895
807,-0.26158930,0.00015596
808,-0.25818853,0.00015531
809,-0.25461337,0.00015285
810,-0.25085803,0.00014946
811,-0.24693492,0.00014268
812,-0.24283968,0.00014524
813,-0.23857639,0.00014669
814,-0.23415341,0.00015035
815,-0.22956768,0.00015520
816,-0.22483500,0.00014828
817,-0.21995349,0.00014147
818,-0.21492817,0.00012650
819,-0.20975984,0.00012018
820,-0.20445136,0.00012034
821,-0.19901327,0.00012031
822,-0.19344763,0.00011866
823,-0.18775584,0.00011441
824,-0.18195229,0.00010502
825,-0.17602955,0.00010231
826,-0.16999558,0.00009861
827,-0.16386097,0.00009841
828,-0.15763230,0.00008870
829,-0.15130906,0.00007489
830,-0.14490071,0.00006016
831,-0.13840561,0.00005535
832,-0.13183687,0.00004709
833,-0.12519734,0.00004026
834,-0.11848643,0.00003372
835,-0.11171154,0.00003348
836,-0.10488245,0.00003346
837,-0.09800048,0.00003082
838,-0.09107573,0.00001988
839,-0.08411003,0.00001109
840,-0.07710226,0.00000809
841,-0.07007246,0.00000123
842,-0.06301428,-0.00000115
843,-0.05593365,-0.00000774
844,-0.04883980,-0.00000782
845,-0.04172808,-0.00000120
846,-0.03461628,-0.00000200
847,-0.02750308,0.00000031
848,-0.02039605,-0.00000762
849,-0.01329491,-0.00000842
850,-0.00621948,-0.00001952
851,0.00083920,-0.00002542
852,0.00787234,-0.00003589
853,0.01486501,-0.00004507
854,0.02182391,-0.00005361
855,0.02874404,-0.00006078
856,0.03562581,-0.00004946
857,0.04245454,-0.00004045
858,0.04921672,-0.00004586
859,0.05592417,-0.00005737
860,0.06256342,-0.00007201
861,0.06913694,-0.00006941
862,0.07563298,-0.00007170
863,0.08204835,-0.00007343
864,0.08838492,-0.00007554
865,0.09462636,-0.00008346
866,0.10077214,-0.00009175
867,0.10681835,-0.00010906
868,0.11277032,-0.00011230
869,0.11861299,-0.00011422
870,0.12435164,-0.00010588
871,0.12997620,-0.00010584
872,0.13548945,-0.00009899
873,0.14087962,-0.00010049
874,0.14615179,-0.00009660
875,0.15129684,-0.00009874
876,0.15631413,-0.00009676
877,0.16118786,-0.00010925
878,0.16593121,-0.00011677
879,0.17053137,-0.00013129
880,0.17498362,-0.00013801
881,0.17928625,-0.00015236
882,0.18343286,-0.00017182
883,0.18743414,-0.00017841
884,0.19128365,-0.00017702
885,0.19497762,-0.00016390
886,0.19851138,-0.00015832
887,0.20188404,-0.00015863
888,0.20510084,-0.00015588
889,0.20814706,-0.00015856
890,0.21103005,-0.00015717
891,0.21374299,-0.00016596
892,0.21628830,-0.00016815
893,0.21865455,-0.00017956
894,0.22085774,-0.00018016
895,0.22288472,-0.00018510
896,0.22473436,-0.00018384
897,0.22640607,-0.00019299
898,0.22790963,-0.00019356
899,0.22923493,-0.00019208
900,0.23037649,-0.00019263
901,0.23134755,-0.00019486
902,0.23214281,-0.00019564
903,0.23276601,-0.00018343
904,0.23321774,-0.00017029
905,0.23349939,-0.00015379
906,0.23361130,-0.00013855
907,0.23354978,-0.00012842
908,0.23331166,-0.00013033
909,0.23291022,-0.00012993
910,0.23232943,-0.00013974
911,0.23158231,-0.00014012
912,0.23067158,-0.00014258
913,0.22959117,-0.00013903
914,0.22833955,-0.00014110
915,0.22692269,-0.00015016
916,0.22533789,-0.00016343
917,0.22358796,-0.00017321
918,0.22168620,-0.00017174
