Step,TrueNoise,ResidualNoise
818,-0.21582249,-0.00000934
819,-0.21067755,-0.00001840
820,-0.20539307,-0.00002050
821,-0.19997559,-0.00001811
822,-0.19442371,-0.00000517
823,-0.18875161,0.00000389
824,-0.18296316,0.00000876
825,-0.17705738,0.00000902
826,-0.17103951,0.00001147
827,-0.16491714,0.00001594
828,-0.15869873,0.00001474
829,-0.15239007,0.00000564
830,-0.14599531,-0.00000848
831,-0.13951628,-0.00001972
832,-0.13295556,-0.00002202
833,-0.12632455,-0.00002186
834,-0.11963185,-0.00002621
835,-0.11287604,-0.00003303
836,-0.10605480,-0.00003051
837,-0.09918354,-0.00002353
838,-0.09226758,-0.00001592
839,-0.08530737,-0.00001333
840,-0.07831528,-0.00001732
841,-0.07128787,-0.00001549
842,-0.06422978,-0.00001108
843,-0.05714454,0.00000406
844,-0.05004787,0.00001301
845,-0.04294413,0.00001254
846,-0.03582897,0.00000940
847,-0.02871613,0.00000467
848,-0.02160335,0.00000987
849,-0.01449945,0.00001286
850,-0.00741866,0.00000941
851,-0.00035636,0.00000414
852,0.00667765,-0.00000686
853,0.01368790,-0.00000361
854,0.02065836,-0.00000263
855,0.02758954,0.00000306
856,0.03446843,-0.00000358
857,0.04129390,-0.00001184
858,0.04807189,-0.00001257
859,0.05478619,-0.00001064
860,0.06143667,-0.00000197
861,0.06802388,0.00000702
862,0.07452661,0.00000589
863,0.08095851,0.00001147
864,0.08730071,0.00000298
865,0.09355680,0.00000286
866,0.09971572,-0.00000671
867,0.10577265,-0.00001792
868,0.11173189,-0.00002577
869,0.11758704,-0.00002781
870,0.12333252,-0.00002288
871,0.12896891,-0.00001407
872,0.13449164,-0.00000394
873,0.13988749,-0.00000159
874,0.14515869,-0.00000451
875,0.15030312,-0.00001261
876,0.15532086,-0.00001230
877,0.16020453,-0.00000896
878,0.16495522,-0.00000048
879,0.16956861,0.00000719
880,0.17403335,0.00000783
881,0.17835211,0.00000305
882,0.18252329,-0.00000559
883,0.18653769,-0.00001609
884,0.19039872,-0.00002350
885,0.19410543,-0.00002868
886,0.19764986,-0.00003211
887,0.20103683,-0.00003003
888,0.20426360,-0.00002675
889,0.20732109,-0.00002549
890,0.21021956,-0.00001904
891,0.21294899,-0.00001768
892,0.21551121,-0.00001166
893,0.21789918,-0.00001508
894,0.22011577,-0.00001958
895,0.22215290,-0.00003293
896,0.22402469,-0.00003506
897,0.22572214,-0.00003518
898,0.22724674,-0.00002586
899,0.22859294,-0.00002371
900,0.22975760,-0.00002976
